,cstName,Email,City,Zip,PhoneNumber,Country,CreateDate,TransactionID,PurchaseDate,Name,Region,ZipCode_2,StreetAddress,ItemName,Description,Category,ItemPrice,LineItemAmount,Quantity,Amount,CCNumber,CardSecurityCode
122,Scott March,ScottEMarch564@comcast.net,Seattle,47525,2138216778,Benin,2020-05-28,23947-8663,2019-05-11,Authentic Shoppe,OR,96587,5111 Penatibus Rd,tissues,,toiletries,5.0,15.0,3.0,120.4,5411714633226666,596
474,Josefine Mathews,Josefine-Mathews812@yahoo.com,Bellingham,38477,2065294829,"Iran, Islamic Republic of",2018-10-28,94564-1409,2020-05-03,Wholesome,California,98182,4942 Ac Rd.,tissues,,toiletries,5.0,20.0,4.0,243.9,4050781667658257,870
559,Norma Huerta,Norma-Huerta611@msn.com,Eugene,70808,2094585737,Greenland,2017-05-22,45630-9991,2020-08-18,Healthy Treats,WA,91222,8390 Integer St,sandwich,premade,food,12.44,49.76,4.0,50049.76,4832618540324560,427
959,Andrew Crider,Andrew-Crider301@hotmail.com,Portland,99599,3601963241,Réunion,2018-11-26,92038-5226,2020-07-09,Authentic Shoppe,OR,96587,5111 Penatibus Rd,green algae,,plants,2.0,2.0,1.0,2.0,5280020746023680,432
99,Matthew Cain,Matthew_Cain64@yahoo.com,Eugene,46045,3605572675,Nigeria,2020-08-27,37477-6986,2020-05-10,Healthy Treats,WA,91222,8390 Integer St,fruit,farmers market generic,food,5.0,10.0,2.0,378.0,5073563782675543,801
1016,Eddie Doughty,Eddie-Doughty378@msn.com,Tacoma,40141,5091593411,Georgia,2018-02-02,92393-2030,2020-01-11,West Port Goods,WA,98788,"8052 Adipiscing, Street",seeds,misc plant seeds,plants,15.0,75.0,5.0,86.8,5851887257787372,365
199,Gerald Buchanan,Gerald_Buchanan951@comcast.net,Bellingham,81386,7145123799,Belgium,2017-10-09,33618-4219,2019-07-28,The Full Cart,Oregon,93455,5342 Ligula. Ave,coke,24 oz,beverage,4.5,4.5,1.0,443.35,5313333226076743,487
275,Annette Smith,AnnetteJSmith224@msn.com,Sacramento,94182,4252814623,Azerbaijan,2019-10-25,66372-3977,2019-06-18,Wholesome,California,98182,4942 Ac Rd.,bread,single sliced,food,4.0,16.0,4.0,60.5,5360324661777465,805
650,Lindsey Romine,Lindsey_Romine668@comcast.net,Bellevue,45072,2067352345,Uruguay,2018-02-19,46509-5346,2020-07-16,Wholesome,California,98182,4942 Ac Rd.,fruit,farmers market generic,food,5.0,15.0,3.0,62.75,5325517306075453,768
563,Mellisa Fischer,MellisaRFischer206@gmail.com,Los Angeles,64421,4253301279,Austria,2020-06-22,81206-9358,2020-02-26,The Full Cart,Oregon,93455,5342 Ligula. Ave,tissues,,toiletries,5.0,10.0,2.0,40061.57,5847580064116314,665
1136,Sandra Jackson,SandraJackson94@aol.com,Tacoma,49329,3609172098,Bangladesh,2017-07-19,57987-2208,2019-11-10,Healthy Treats,WA,91222,8390 Integer St,,,toiletries,10000.0,40000.0,4.0,40118.000000000015,5785424680662356,501
852,Sandra Emmert,Sandra_Emmert456@hotmail.com,Bellingham,51141,5094683282,Sao Tome and Principe,2020-03-29,84777-8583,2020-03-25,The Corner Store,Washington,98000,8516 Amet St.,fern,has leaves,plants,25.0,75.0,3.0,88.5,4804477485188142,210
849,Virgil Jackson,VirgilbJackson160@aol.com,Eugene,99030,7144079280,"Micronesia, Federated States of",2018-03-26,81496-2458,2020-03-25,Not Just Groceries,CA,97888,"1437 Sed, Av.",water,6 oz,beverage,1.95,9.75,5.0,40057.07,4423643331085772,835
868,Jared Howard,Jared_Howard23@comcast.net,San Francisco,38058,4583622656,Algeria,2018-12-21,63755-5715,2019-10-23,Not Just Groceries,CA,97888,"1437 Sed, Av.",cereal,12 oz bag,food,4.0,16.0,4.0,61.73,5360407426378737,963
974,Monique Cecot,MoniqueCecot552@hotmail.com,Spokane,94868,4256776005,Thailand,2019-01-27,59978-6794,2019-12-20,The Corner Store,Washington,98000,8516 Amet St.,cactus,a beautiful prickly,plants,10.0,10.0,1.0,47.68,5088330510474763,260
464,Clifton Scott,Clifton_Scott669@aol.com,Eugene,61642,2096755666,Austria,2017-12-26,56801-4948,2019-08-08,Not Just Groceries,CA,97888,"1437 Sed, Av.",cereal,12 oz bag,food,4.0,20.0,5.0,23.8,4675275052333436,578
198,Gerald Buchanan,Gerald_Buchanan951@comcast.net,Bellingham,81386,7145123799,Belgium,2017-10-09,33618-4219,2019-07-28,The Full Cart,Oregon,93455,5342 Ligula. Ave,coke,16 oz,beverage,2.95,14.75,5.0,443.35,5313333226076743,487
1112,Carla Shepard,CarlaShepard419@aol.com,Bellingham,37039,7147618254,Benin,2017-02-06,87446-8256,2020-09-01,Wholesome,California,98182,4942 Ac Rd.,,,toiletries,10000.0,50000.0,5.0,50097.44,5752628668470076,616
397,Rosa Overman,Rosa-Overman232@hotmail.com,Bellevue,37952,5093452620,Maldives,2019-04-28,95488-6217,2020-04-07,Healthy Treats,WA,91222,8390 Integer St,cactus,a beautiful prickly,plants,10.0,40.0,4.0,85.8,5765063741582400,940
303,Sandra Jackson,SandraJackson94@aol.com,Tacoma,49329,3609172098,Bangladesh,2017-07-19,32510-8805,2020-03-07,The Full Cart,Oregon,93455,5342 Ligula. Ave,fern,has leaves,plants,25.0,50.0,2.0,60.3,5411540572446556,653
292,Christine Kelley,Christine_Kelley894@gmail.com,Sacramento,91890,3606001876,Belarus,2018-01-19,18430-6236,2019-06-17,Healthy Treats,WA,91222,8390 Integer St,sandwich,premade,food,12.44,37.32,3.0,100.47,4023701568630141,538
440,Greg Johnson,Greg-Johnson571@hotmail.com,Los Angeles,61959,2539633800,Guinea,2019-04-14,55794-6216,2019-05-22,Wholesome,California,98182,4942 Ac Rd.,candy,variety pack,food,3.25,3.25,1.0,36.15,5441254435321855,648
13,Harry Hayward,Harry-Hayward322@hotmail.com,Olympia,66396,2067812937,Oman,2018-04-22,38325-5966,2020-08-03,Wholesome,California,98182,4942 Ac Rd.,water,4 oz,beverage,0.95,0.95,1.0,110.95,5564484053153607,792
658,Terri Lopez,Terri-Lopez916@comcast.net,Medford,48103,2535065633,Japan,2019-10-09,21125-2361,2020-06-12,Yummy Store,WA,98001,9128 Egestas Avenue,tissues,,toiletries,5.0,25.0,5.0,40047.45,5066567021011617,467
362,Harry Hayward,Harry-Hayward322@hotmail.com,Olympia,66396,2067812937,Oman,2018-04-22,49431-4513,2020-01-11,Yummy Store,WA,98001,9128 Egestas Avenue,coke,16 oz,beverage,2.95,8.850000000000003,3.0,320.85,5057404582727653,630
558,Norma Huerta,Norma-Huerta611@msn.com,Eugene,70808,2094585737,Greenland,2017-05-22,45630-9991,2020-08-18,Healthy Treats,WA,91222,8390 Integer St,,,toiletries,10000.0,50000.0,5.0,50049.76,4832618540324560,427
146,Lester Buford,Lester-Buford629@aol.com,Portland,95853,3605095034,Croatia,2017-07-22,28580-2929,2019-08-29,Authentic Shoppe,OR,96587,5111 Penatibus Rd,bread,single sliced,food,4.0,8.0,2.0,10068.0,5716436231615723,328
365,Harry Hayward,Harry-Hayward322@hotmail.com,Olympia,66396,2067812937,Oman,2018-04-22,73429-1269,2019-07-27,West Port Goods,WA,98788,"8052 Adipiscing, Street",sandwich,premade,food,12.44,12.44,1.0,37.34,4224452144727668,340
115,Lindsey Romine,Lindsey_Romine668@comcast.net,Bellevue,45072,2067352345,Uruguay,2018-02-19,39181-5522,2020-06-12,Authentic Shoppe,OR,96587,5111 Penatibus Rd,tooth paste,,toiletries,2.3,2.3,1.0,20.99,5448852148370834,394
207,William Flores,WilliamYFlores817@msn.com,Seattle,34039,5096960490,Slovenia,2018-07-30,53481-3923,2020-01-13,The Corner Store,Washington,98000,8516 Amet St.,cereal,12 oz bag,food,4.0,12.0,3.0,90.75,5245633235675228,924
1089,Christine Kelley,Christine_Kelley894@gmail.com,Sacramento,91890,3606001876,Belarus,2018-01-19,82825-2492,2019-10-22,West Port Goods,WA,98788,"8052 Adipiscing, Street",tissues,,toiletries,5.0,20.0,4.0,105.85,4687662741036824,375
3,Linda Matin,LindaMatin615@msn.com,Los Angeles,68016,2065577867,Romania,2020-04-23,83948-6463,2019-10-16,Not Just Groceries,CA,97888,"1437 Sed, Av.",,,toiletries,10000.0,10000.0,1.0,10091.2,4038368131026386,904
873,Jared Howard,Jared_Howard23@comcast.net,San Francisco,38058,4583622656,Algeria,2018-12-21,69819-5952,2020-03-22,Healthy Treats,WA,91222,8390 Integer St,bread,single sliced,food,4.0,8.0,2.0,71.25,4744632760852507,701
1068,Mary Koch,Mary_Koch175@gmail.com,Tacoma,70130,7071070466,India,2020-05-15,98582-8984,2020-07-09,Healthy Treats,WA,91222,8390 Integer St,,,toiletries,10000.0,10000.0,1.0,10008.25,4707122471287113,354
905,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,89792-1856,2019-03-09,Authentic Shoppe,OR,96587,5111 Penatibus Rd,,,toiletries,10000.0,10000.0,1.0,10068.85,5048248788746074,198
1156,Anthony Brown,AnthonyQBrown856@comcast.net,Salem,42559,5096298783,Italy,2020-08-25,58885-2112,2019-11-01,The Full Cart,Oregon,93455,5342 Ligula. Ave,coke,16 oz,beverage,2.95,8.850000000000003,3.0,8.850000000000003,5175871723314102,587
1014,Eddie Doughty,Eddie-Doughty378@msn.com,Tacoma,40141,5091593411,Georgia,2018-02-02,65540-5872,2020-07-31,West Port Goods,WA,98788,"8052 Adipiscing, Street",coke,12 oz,beverage,1.25,2.5,2.0,121.5,4433703873083333,834
640,Michael Pompey,MichaelfPompey674@aol.com,Bend,86116,4585676062,"Virgin Islands, U.S.",2017-12-24,89094-1367,2019-10-13,West Port Goods,WA,98788,"8052 Adipiscing, Street",tooth paste,,toiletries,2.3,2.3,1.0,19.55,5732474380183083,941
277,Annette Smith,AnnetteJSmith224@msn.com,Sacramento,94182,4252814623,Azerbaijan,2019-10-25,66372-3977,2019-06-18,Wholesome,California,98182,4942 Ac Rd.,coke,24 oz,beverage,4.5,9.0,2.0,60.5,5360324661777465,805
173,Nicole Ferguson,Nicole-Ferguson415@msn.com,Seattle,82176,5101786771,Palau,2018-01-26,84402-5331,2019-03-03,Authentic Shoppe,OR,96587,5111 Penatibus Rd,sandwich,premade,food,12.44,24.88,2.0,46.73,4714127802587286,996
280,Melissa Burgos,Melissa-Burgos386@comcast.net,Tacoma,41877,5411269040,Bahamas,2020-01-10,28793-7498,2019-03-31,The Corner Store,Washington,98000,8516 Amet St.,fern,has leaves,plants,25.0,50.0,2.0,80.0,5743481464885853,965
734,Steven Martin,Steven-Martin131@comcast.net,Oregon City,36750,5096497502,Hong Kong,2018-01-16,21769-2392,2019-01-10,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,12 oz,beverage,1.25,2.5,2.0,10039.3,4578602867557154,184
824,Pauline Moran,Pauline-Moran27@comcast.net,Olympia,89780,5101025262,Bahamas,2017-05-15,87177-3463,2020-04-29,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,24 oz,beverage,2.95,5.9,2.0,10166.9,4261805324532151,255
537,Frances Yu,FranceslYu578@yahoo.com,Oregon City,39719,5104363418,Australia,2019-07-27,73317-1115,2020-07-11,West Port Goods,WA,98788,"8052 Adipiscing, Street",cereal,12 oz bag,food,4.0,8.0,2.0,8.0,4772237037710743,673
861,Sandra Emmert,Sandra_Emmert456@hotmail.com,Bellingham,51141,5094683282,Sao Tome and Principe,2020-03-29,50765-2457,2020-06-28,Wholesome,California,98182,4942 Ac Rd.,bread,single sliced,food,4.0,16.0,4.0,332.85,4282572165121483,396
450,Greg Johnson,Greg-Johnson571@hotmail.com,Los Angeles,61959,2539633800,Guinea,2019-04-14,62623-3646,2019-12-04,The Corner Store,Washington,98000,8516 Amet St.,fruit,farmers market generic,food,5.0,15.0,3.0,16.95,4378586250056011,205
37,Lise Holman,Lise-Holman14@aol.com,Oregon City,83716,4258179456,Georgia,2018-01-03,59869-1701,2019-07-14,Wholesome,California,98182,4942 Ac Rd.,fern,has leaves,plants,25.0,25.0,1.0,45.0,5124630213440111,846
128,Diana Reedy,Diana_Reedy610@yahoo.com,San Diego,88636,2093132447,Aruba,2017-05-05,83458-4698,2019-03-07,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,6 oz,beverage,1.95,9.75,5.0,121.75,4822618846650768,315
225,Andrew Crider,Andrew-Crider301@hotmail.com,Portland,99599,3601963241,Réunion,2018-11-26,75443-9515,2019-11-07,Yummy Store,WA,98001,9128 Egestas Avenue,chips,generic chip,food,2.0,4.0,2.0,96.7,4052723883771775,626
141,Craig Otoole,CraigOtoole12@comcast.net,Bellingham,73377,2091389550,Belgium,2017-09-17,26490-4613,2019-08-22,West Port Goods,WA,98788,"8052 Adipiscing, Street",chips,generic chip,food,2.0,4.0,2.0,58.76,5430355664821151,109
466,Clifton Scott,Clifton_Scott669@aol.com,Eugene,61642,2096755666,Austria,2017-12-26,67459-3002,2020-03-12,Authentic Shoppe,OR,96587,5111 Penatibus Rd,tooth paste,,toiletries,2.3,11.5,5.0,116.25,5228350741874187,341
1013,Eddie Doughty,Eddie-Doughty378@msn.com,Tacoma,40141,5091593411,Georgia,2018-02-02,65540-5872,2020-07-31,West Port Goods,WA,98788,"8052 Adipiscing, Street",green algae,,plants,2.0,4.0,2.0,121.5,4433703873083333,834
1048,Micheal Carroll,Micheal_Carroll452@aol.com,Bend,90438,5098179184,Ireland,2018-10-30,68549-2502,2020-02-12,Not Just Groceries,CA,97888,"1437 Sed, Av.",water,4 oz,beverage,0.95,4.75,5.0,135.75,4083526828725723,880
1012,Eddie Doughty,Eddie-Doughty378@msn.com,Tacoma,40141,5091593411,Georgia,2018-02-02,65540-5872,2020-07-31,West Port Goods,WA,98788,"8052 Adipiscing, Street",seeds,misc plant seeds,plants,15.0,15.0,1.0,121.5,4433703873083333,834
315,Jayne Eliott,JayneEliott202@hotmail.com,Bellingham,46646,2135916711,Singapore,2017-02-12,16817-6358,2020-07-02,Yummy Store,WA,98001,9128 Egestas Avenue,seeds,misc plant seeds,plants,15.0,45.0,3.0,145.0,4348667737362225,390
9,Roberto Cordero,Roberto_Cordero935@aol.com,Medford,55098,2097116267,"Congo, The Democratic Republic of the",2020-04-23,29240-2284,2020-03-09,Yummy Store,WA,98001,9128 Egestas Avenue,fern,has leaves,plants,25.0,25.0,1.0,40231.0,5760582264872818,141
948,Connie Kinder,ConnieKinder120@gmail.com,Bellevue,61376,7071128200,Mauritius,2020-02-28,85236-4257,2020-05-15,The Full Cart,Oregon,93455,5342 Ligula. Ave,fruit,farmers market generic,food,5.0,25.0,5.0,103.55,5400126854518720,938
162,Ruth Cocklin,Ruth_Cocklin150@aol.com,Seattle,67641,4586060043,Andorra,2019-12-18,77819-8888,2020-01-10,The Full Cart,Oregon,93455,5342 Ligula. Ave,tissues,,toiletries,5.0,15.0,3.0,78.25999999999998,4130365101287364,313
921,Charles Blanchard,Charles-Blanchard187@comcast.net,Bend,47786,7073058744,"Iran, Islamic Republic of",2019-05-10,88842-9420,2019-12-30,The Corner Store,Washington,98000,8516 Amet St.,water,6 oz,beverage,1.95,7.8,4.0,87.8,4745486575723520,587
501,Ann Child,Ann-Child12@gmail.com,Seattle,82094,7073911159,Ukraine,2017-03-19,54261-9702,2020-02-08,West Port Goods,WA,98788,"8052 Adipiscing, Street",,,toiletries,10000.0,30000.0,3.0,30116.95,5534845351005165,599
554,Norma Huerta,Norma-Huerta611@msn.com,Eugene,70808,2094585737,Greenland,2017-05-22,71811-3130,2020-05-27,Healthy Treats,WA,91222,8390 Integer St,bread,single sliced,food,4.0,16.0,4.0,20.0,4626766651361171,885
923,Charles Blanchard,Charles-Blanchard187@comcast.net,Bend,47786,7073058744,"Iran, Islamic Republic of",2019-05-10,88842-9420,2019-12-30,The Corner Store,Washington,98000,8516 Amet St.,cactus,a beautiful prickly,plants,10.0,40.0,4.0,87.8,4745486575723520,587
104,Belinda Dawkins,Belinda_Dawkins163@aol.com,Portland,56555,5415571588,Algeria,2017-05-17,43544-2553,2019-11-27,Wholesome,California,98182,4942 Ac Rd.,water,24 oz,beverage,2.95,11.8,4.0,40028.05,4216577681244033,352
185,Jared Howard,Jared_Howard23@comcast.net,San Francisco,38058,4583622656,Algeria,2018-12-21,72935-9391,2020-01-08,The Full Cart,Oregon,93455,5342 Ligula. Ave,cactus,a beautiful prickly,plants,10.0,30.0,3.0,142.25,4776342205452111,574
1046,Micheal Carroll,Micheal_Carroll452@aol.com,Bend,90438,5098179184,Ireland,2018-10-30,36547-5465,2019-11-18,Yummy Store,WA,98001,9128 Egestas Avenue,fern,has leaves,plants,25.0,100.0,4.0,40157.0,5041183316542863,737
903,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,89792-1856,2019-03-09,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,24 oz,beverage,2.95,8.850000000000003,3.0,10068.85,5048248788746074,198
386,James Ramey,James-Ramey781@yahoo.com,Eugene,86498,3605988533,Bhutan,2019-06-20,99241-4629,2019-02-22,Not Just Groceries,CA,97888,"1437 Sed, Av.",tooth paste,,toiletries,2.3,11.5,5.0,81.05999999999997,4552651388451787,350
906,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,27366-9321,2020-05-20,Not Just Groceries,CA,97888,"1437 Sed, Av.",cereal,12 oz bag,food,4.0,12.0,3.0,106.9,4248812447875842,135
217,Charles Blanchard,Charles-Blanchard187@comcast.net,Bend,47786,7073058744,"Iran, Islamic Republic of",2019-05-10,70393-8483,2019-12-24,Healthy Treats,WA,91222,8390 Integer St,green algae,,plants,2.0,4.0,2.0,110.75,5155808070862838,109
321,Linda Matin,LindaMatin615@msn.com,Los Angeles,68016,2065577867,Romania,2020-04-23,76939-7344,2020-05-05,The Corner Store,Washington,98000,8516 Amet St.,chips,generic chip,food,2.0,10.0,5.0,21.2,4032251263488100,694
1163,Anthony Brown,AnthonyQBrown856@comcast.net,Salem,42559,5096298783,Italy,2020-08-25,37272-3223,2019-09-08,Authentic Shoppe,OR,96587,5111 Penatibus Rd,candy,variety pack,food,3.25,13.0,4.0,13.0,5066173424117583,579
763,George Wilson,GeorgeWilson697@hotmail.com,Sacramento,74543,2066957028,Solomon Islands,2019-06-27,64953-6667,2019-11-15,Authentic Shoppe,OR,96587,5111 Penatibus Rd,fruit,farmers market generic,food,5.0,15.0,3.0,70.0,5630805352470648,580
635,Michael Pompey,MichaelfPompey674@aol.com,Bend,86116,4585676062,"Virgin Islands, U.S.",2017-12-24,22698-7126,2019-05-12,Authentic Shoppe,OR,96587,5111 Penatibus Rd,cactus,a beautiful prickly,plants,10.0,20.0,2.0,79.25,4645422467246063,751
174,Nicole Ferguson,Nicole-Ferguson415@msn.com,Seattle,82176,5101786771,Palau,2018-01-26,84402-5331,2019-03-03,Authentic Shoppe,OR,96587,5111 Penatibus Rd,bread,single sliced,food,4.0,16.0,4.0,46.73,4714127802587286,996
627,Sharee Mcdaniel,Sharee-Mcdaniel368@aol.com,Bellingham,46937,7148599814,Pitcairn,2018-08-30,27278-5864,2020-06-22,Not Just Groceries,CA,97888,"1437 Sed, Av.",cactus,a beautiful prickly,plants,10.0,30.0,3.0,38.0,4128461021442550,585
1086,Nancy Colon,NancyColon980@aol.com,San Francisco,88212,4258071489,Holy See (Vatican City State),2018-06-21,63775-8653,2020-07-27,Authentic Shoppe,OR,96587,5111 Penatibus Rd,seeds,misc plant seeds,plants,15.0,45.0,3.0,84.9,5452714566004643,282
258,Erica Johnson,Erica_Johnson544@msn.com,Eugene,44149,2532631717,"Congo, The Democratic Republic of the",2019-11-04,61184-6699,2019-08-11,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,16 oz,beverage,2.95,5.9,2.0,73.85,4873201360812802,601
101,Yolanda Harrison,YolandaBHarrison329@comcast.net,San Diego,71112,2132481811,Lao People's Democratic Republic,2018-03-26,95169-1349,2020-04-17,Wholesome,California,98182,4942 Ac Rd.,,,toiletries,10000.0,50000.0,5.0,60012.85,4873568242460421,612
856,Sandra Emmert,Sandra_Emmert456@hotmail.com,Bellingham,51141,5094683282,Sao Tome and Principe,2020-03-29,12307-8471,2019-03-27,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,24 oz,beverage,4.5,13.5,3.0,10028.95,4736585781807120,453
773,Michael Shepherd,MichaelyShepherd55@msn.com,Sacramento,65403,4587816189,Andorra,2020-08-02,75262-9494,2019-07-26,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,24 oz,beverage,2.95,5.9,2.0,5.9,5168430664612036,593
407,Michael Riley,MichaelkRiley979@comcast.net,San Jose,92741,7077017509,Somalia,2019-10-06,42569-6416,2019-10-17,Authentic Shoppe,OR,96587,5111 Penatibus Rd,seeds,misc plant seeds,plants,15.0,30.0,2.0,39.75,4161714285183143,998
813,Barbara Wesolowski,Barbara-Wesolowski337@hotmail.com,Bellevue,98372,2068197960,Sint Maarten (Dutch part),2019-12-12,76211-2975,2020-06-22,The Corner Store,Washington,98000,8516 Amet St.,coke,16 oz,beverage,2.95,14.75,5.0,151.25,5111280722578840,529
156,George Wilson,GeorgeWilson697@hotmail.com,Sacramento,74543,2066957028,Solomon Islands,2019-06-27,39810-7537,2019-10-28,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,24 oz,beverage,4.5,22.5,5.0,22.5,5636718610462034,391
778,Michael Shepherd,MichaelyShepherd55@msn.com,Sacramento,65403,4587816189,Andorra,2020-08-02,90424-8425,2019-12-22,Wholesome,California,98182,4942 Ac Rd.,cactus,a beautiful prickly,plants,10.0,50.0,5.0,59.75,5177206155568231,888
67,Gary Brough,Gary-Brough354@msn.com,Bellingham,51040,5101319879,Tonga,2018-10-11,54490-9068,2019-05-06,Yummy Store,WA,98001,9128 Egestas Avenue,fruit,farmers market generic,food,5.0,15.0,3.0,45.0,5807800421607721,805
571,Mellisa Fischer,MellisaRFischer206@gmail.com,Los Angeles,64421,4253301279,Austria,2020-06-22,72672-6749,2020-04-02,Healthy Treats,WA,91222,8390 Integer St,tissues,,toiletries,5.0,10.0,2.0,14.75,4882556657378575,338
250,Eddie Doughty,Eddie-Doughty378@msn.com,Tacoma,40141,5091593411,Georgia,2018-02-02,23999-2238,2020-05-02,The Full Cart,Oregon,93455,5342 Ligula. Ave,water,24 oz,beverage,2.95,11.8,4.0,30037.0,4151680723774715,436
691,Linda Green,LindaZGreen451@msn.com,Medford,31030,2137110642,Liberia,2017-05-02,51771-1754,2019-05-28,The Corner Store,Washington,98000,8516 Amet St.,seeds,misc plant seeds,plants,15.0,45.0,3.0,30079.6,4674233722574403,427
1107,Therese Lankford,Therese_Lankford996@gmail.com,Spokane,66222,4581754143,Thailand,2017-07-22,15466-2290,2019-06-24,Yummy Store,WA,98001,9128 Egestas Avenue,coke,16 oz,beverage,2.95,14.75,5.0,32.75,5186470443027331,305
996,Derrick Eddy,Derrick-Eddy1@comcast.net,San Jose,32609,3604967010,Lithuania,2020-08-28,88051-2226,2020-01-21,Healthy Treats,WA,91222,8390 Integer St,water,4 oz,beverage,0.95,0.95,1.0,0.95,4825177665507156,809
504,Ann Child,Ann-Child12@gmail.com,Seattle,82094,7073911159,Ukraine,2017-03-19,63153-2890,2019-08-04,The Corner Store,Washington,98000,8516 Amet St.,water,6 oz,beverage,1.95,5.85,3.0,519.85,5233647303318326,861
920,Charles Blanchard,Charles-Blanchard187@comcast.net,Bend,47786,7073058744,"Iran, Islamic Republic of",2019-05-10,88842-9420,2019-12-30,The Corner Store,Washington,98000,8516 Amet St.,green algae,,plants,2.0,10.0,5.0,87.8,4745486575723520,587
